Hashtag,tweet,split
Greta Thunberg,RT @Reuters: 'How dare you? You have stolen my dreams and my childhood.' - Greta Thunberg addresses the UN https://t.co/fednieolmr https://…,-0.7231366211658481
Greta Thunberg,RT @cmclymer: It turns out Greta Thunberg is also one hell of a writer. Damn. https://t.co/XSAfuliQpQ,-1.6936771807705977
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",0.06589592484683947
Greta Thunberg,RT @WIRED: ”People are suffering,-1.2913701804690596
Greta Thunberg,RT @Condor_Law: 15 children and #GretaThunberg &amp; File a “Climate Complaint” Against 5 Countries (Not China) in UN - all financed by #Soros!…,-0.05970067841336693
Greta Thunberg,RT @voguemagazine: “We are in the beginning of a mass extinction,0.8606184344252968
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,0.6263446077484905
Greta Thunberg,RT @SethMacFarlane: She’s 1000% correct. What’s being advocated is not new. It’s the accelerated wholesale transformation of an entire indu…,-0.6660396177336705
Greta Thunberg,RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,0.13308127515885942
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.8137367042267376
Greta Thunberg,RT @StefanMolyneux: Oh lord above.,-0.4421791930401936
Greta Thunberg,RT @Liz_Wheeler: Trump ignores Greta Thunberg. 🤣🇺🇸 https://t.co/phY7lKfbHj,-1.2903466168756468
Greta Thunberg,RT @murrayb560sl: Question:,0.13102428294019233
Greta Thunberg,RT @JordanUhl: Holy shit,1.4716433363863664
Greta Thunberg,"RT @NPR: ""We are in the beginning of a mass extinction",-0.053029663262054244
Greta Thunberg,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still wit…,0.41226881413149963
Greta Thunberg,RT @WIRED: ”People are suffering,-1.9902405248697312
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,0.6362377527244476
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-0.2557150713659468
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,-0.3088335383245441
Greta Thunberg,RT @girlsreallyrule: Here is 84 year-old anthropologist Jane Goodall with 16 year-old climate activist Greta Thunberg at an event in Switze…,1.5611876580027688
Greta Thunberg,RT @GrahamAllen_1: BREAKING:,-0.6362359905422174
Greta Thunberg,RT @LoriCardille: I dedicate this photo to Greta Thunberg. I call it DEFIANCE.  You are amazing Greta and we are with you. Thank you for be…,0.6373440278295076
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,-0.6983574635972064
Greta Thunberg,RT @ResisterSiano: Raise your hand if you think Greta Thunberg is more intelligent than every member of the GOP.,-2.330094552039264
Greta Thunberg,RT @TwitterMoments: “We are in the beginning of a mass extinction and all you can talk about is money,0.7272035199809715
Greta Thunberg,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climate…,-0.3474492181842009
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,-0.15627446757097452
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,-1.0063221878056783
Greta Thunberg,RT @RealCandaceO: One day,-1.6358100546512464
Greta Thunberg,RT @WIRED: ”People are suffering,1.4904662738485048
Greta Thunberg,RT @TheMominatrixx: GOP: 16-year-old girls are very mature; they can legally consent to sex + get married,0.07330118093249162
Greta Thunberg,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD,0.0065526110942257555
Greta Thunberg,RT @SketchesbyBoze: I want men to know they can be tender and sensitive and soft like Sufjan Stevens and women to know they can be bold and…,0.7542163740324757
Greta Thunberg,RT @SethMacFarlane: She’s 1000% correct. What’s being advocated is not new. It’s the accelerated wholesale transformation of an entire indu…,-1.7475940180894862
Greta Thunberg,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still wit…,-1.4751975901082064
Greta Thunberg,"RT @TIME: ""You have stolen my dreams and my childhood"": Greta Thunberg gives powerful speech at UGNA climate summit https://t.co/wTnCS8wy38",1.4445754471044456
Greta Thunberg,RT @B52Malmet: If you haven’t seen this moment,-0.5521596387563671
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,-2.769110996283254
Greta Thunberg,RT @DSA_Enviro: Greta Thunberg spits fiery truths directly at those who are responsible for continuing to enable the climate crisis,0.2939241364649281
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,0.3889233475902916
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,-1.4629602655880976
Greta Thunberg,RT @MarkDice: This brat Greta Thunberg makes me want to start dumping my trash in the ocean  https://t.co/HJIR3pDkpH,0.48099677107579436
Greta Thunberg,RT @stonecold2050: Greta Thunberg glares at the Idiot arriving at United Nations after scolding international politicians over climate chan…,-1.3748174914797928
Greta Thunberg,RT @CollinRogg: Democrats are now installing whiny little brats like Greta Thunberg (@GretaThunberg) to promote their far-left politicized…,-1.2680065192612282
Greta Thunberg,RT @_SJPeace_: Greta Thunberg,-0.31763303246220337
Greta Thunberg,RT @WordswithSteph: #MoscowMitch Marathon ,-1.945174772990789
Greta Thunberg,RT @RealSaavedra: This speech by far-left activist Greta Thunberg is absolute madness https://t.co/RFyIPZlajQ,1.0777642241266439
Greta Thunberg,RT @WIRED: ”People are suffering,0.17158476311678597
Greta Thunberg,RT @sbstryker: Greta Thunberg’s glare at Donald Trump is giving me the energy to get through this Monday https://t.co/xdM0rdI2ln,0.6395549474031864
Greta Thunberg,RT @RealCandaceO: One day,1.2744648504087075
Greta Thunberg,RT @eugenegu: Adults attacking Greta Thunberg and David Hogg is totally on brand with these same adults destroying the planet for money and…,-0.06056225687100248
Greta Thunberg,RT @eugenegu: Adults attacking Greta Thunberg and David Hogg is totally on brand with these same adults destroying the planet for money and…,-0.012663516726548116
Greta Thunberg,RT @_SJPeace_: Greta Thunberg,-0.08628876289145199
Greta Thunberg,"RT @AuthorKimberley: ""On Monday",-1.3991171823244903
Greta Thunberg,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climate…,-1.0891790285215366
Greta Thunberg,"RT @nytimes: Greta Thunberg speaks at the UN climate summit: ""You all come to us young people for hope? How dare you!""",0.22999818036448552
Greta Thunberg,RT @QBlueSkyQ: @realDonaldTrump UN was founded by Communists &amp; #CFR members whose goal is a socialist one world government #NWO,0.15111673232779763
Greta Thunberg,RT @Slate: “You are failing us. But the young people are starting to understand your betrayal.” https://t.co/DHlmE3Pzn3,-0.07873913189722855
Greta Thunberg,WATCH: Greta Thunberg's full speech to world leaders at UN Climate Action | https://t.co/qVfmeGV37b via @YouTube,-0.5544990555714
Greta Thunberg,RT @_SJPeace_: Greta Thunberg,0.2406432476924677
Greta Thunberg,RT @RealCandaceO: One day,-0.2524465183456609
Greta Thunberg,RT @sbstryker: Greta Thunberg’s glare at Donald Trump is giving me the energy to get through this Monday https://t.co/xdM0rdI2ln,-0.8167021297132704
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,0.30172966079739666
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,-0.46466052494380733
 like Greta Thunberg, that climate change is going to kill them and everyone they…,1.5832168723410387
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,0.5493783341855277
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-0.016049094910092362
Greta Thunberg,RT @1776Stonewall: psychotic Swedish teen climate freak,0.5410667595962495
Greta Thunberg,RT @Ian56789: Vomit!🤮🤮🤮,-0.4978415666954914
Greta Thunberg,RT @_SJPeace_: Greta Thunberg,0.3228697127877487
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,2.946770913708135
Greta Thunberg,RT @WIRED: ”People are suffering,-1.8610574121706707
Greta Thunberg,RT @TPoppaPuff: @CarpeDonktum @realDonaldTrump Do all Swedish girls sound like a movie from the 40's or is it just the brainwashed ones?…,-0.2655374026053088
Greta Thunberg,RT @MohamedMOSalih: All in favour of Greta Thunberg for the Nobel Peace Prize 🙋‍♂️,-1.1578392568195792
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,0.4607173559103361
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",-0.38789771112836674
Greta Thunberg,RT @gatewaypundit: MUST SEE: Green Teen Greta Thunberg Caught SCOWLING as Trump Upstages Her at UN (Video) https://t.co/TBuzjxNrPp via @gat…,-1.492412438736126
Greta Thunberg,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still wit…,0.5635880687851327
Greta Thunberg,RT @girlsreallyrule: Here is 84 year-old anthropologist Jane Goodall with 16 year-old climate activist Greta Thunberg at an event in Switze…,0.8074201224111979
Greta Thunberg,RT @sbstryker: Greta Thunberg’s glare at Donald Trump is giving me the energy to get through this Monday https://t.co/xdM0rdI2ln,-0.34045367500898704
Greta Thunberg,RT @JohnWHuber: I don’t care if she’s 16. Greta Thunberg is woefully uninformed about energy &amp; climate,-0.8086227667628874
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-2.2059906642559737
Greta Thunberg,RT @funder: ”People are suffering,0.19042338033793385
Greta Thunberg,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! You…",-1.6194486976957139
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-0.6701521581762557
Greta Thunberg,"RT @HuffPost: ""How dare you!"" Teen climate activist Greta Thunberg went after world leaders at the United Nations climate action summit. #C…",-0.9137216220755477
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,-1.4657015554855035
Greta Thunberg,RT @Nicoxw1: EMMY AWARD,0.7003539270756654
Greta Thunberg,"Greta Thunberg At UN Climate Summit Thunders: ""How Dare You?"" - https://t.co/JWVvsQLpE4 via @Shareaholic",-1.1149827009449673
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,1.0537050903090244
Greta Thunberg,RT @GrahamAllen_1: BREAKING:,0.3708316959059249
Greta Thunberg,RT @EdgeCGroup: And my favorite GIF of the day goes to @realDonaldTrump 🤔 🤣 #Trump  #Trump2020Landslide #GretaThunberg #ClimateActionSummit…,-0.5551065453322935
Greta Thunberg,RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,-1.7110250372817744
Greta Thunberg,RT @_SJPeace_: This was Greta Thunberg 15,1.131591695802158
Greta Thunberg,RT @KanielaIng: “People are dying. Entire ecosystems are collapsing.,0.3029217776461724
Greta Thunberg,RT @SenWhitehouse: Worse still,0.03274008423011338
Greta Thunberg,RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize,-0.08487041151995317
Greta Thunberg,Greta Thunberg to world leaders: 'How dare you? You have stolen my dreams and my childhood' https://t.co/2hYAHserR7,-1.047938145796988
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",-0.2543534046424561
Greta Thunberg,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still wit…,-2.117680513820713
Greta Thunberg,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNF…",-5.1152938714382465e-05
Greta Thunberg,RT @CNN: Swedish climate activist Greta Thunberg and 15 other young people have filed a complaint with the UN alleging that five of the wor…,-0.05986284104183361
Greta Thunberg,RT @jephjacques: Greta Thunberg is quite literally speaking truth to power and every shitty old white person on the planet is mad that she…,-0.046595062531025765
Greta Thunberg,RT @Winston8Smith: “The Old Ones say the women will lead the healing among the tribes. Inside them are the powers of love and strength give…,-0.4225004378412272
Greta Thunberg,RT @Brigid_Ire: @TheCrushedBones Pope Francis and Greta Thunberg's  new commandments....lol... https://t.co/sm9n8snXN6,-0.23962309737129242
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.12332668782755518
Greta Thunberg,RT @TwitterMoments: “We are in the beginning of a mass extinction and all you can talk about is money,-0.2792200376436889
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,0.543646185080206
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,0.14058124299334435
Greta Thunberg,RT @1776Stonewall: psychotic Swedish teen climate freak,-0.8706954677871784
Greta Thunberg,RT @TheSpeaker2018: 🤣 Greta Thunberg looked a little pissed off when @POTUS stole her limelight..,0.6736200881526505
Greta Thunberg,RT @prageru: Despicable. ,0.7256689504552738
Greta Thunberg,RT @CBCNews: Teenage climate change activist Greta Thunberg opened the United Nations Climate Action Summit with an angry condemnation of w…,0.6507498169088632
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,0.1913429298608663
Greta Thunberg,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD,-0.8163193149561364
Greta Thunberg,RT @WIRED: ”People are suffering,-1.3616100834293297
Greta Thunberg,RT @RealCandaceO: One day,2.541559437321059
Greta Thunberg,RT @ResisterSiano: Raise your hand if you think Greta Thunberg is more intelligent than every member of the GOP.,-2.1932770844424807
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,-0.5126126643933658
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,0.8793504437964044
Greta Thunberg,RT @_SJPeace_: Greta Thunberg,-1.855420597103199
Greta Thunberg,RT @KaivanShroff: Watching countless Republican men over 40 bully Greta Thunberg — a 16-year-old girl with Aspergers who is literally broug…,0.3496749112202833
Greta Thunberg,RT @KaivanShroff: Watching countless Republican men over 40 bully Greta Thunberg — a 16-year-old girl with Aspergers who is literally broug…,-1.7246969652223187
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.5289082673637984
Greta Thunberg,RT @ProudResister: Trump: “Climate change is a hoax.”,-1.0412966477072714
Greta Thunberg,RT @mitchellvii: SO I'M JUST ASSUMING SHE SWAM TO AMERICA? Far-Left Climate Extremist Greta Thunberg Snaps: ‘We Are In The Beginning Of A M…,-0.31419108027875603
Greta Thunberg,RT @Palle_Hoffstein: It's hard to describe the importance of Greta Thunberg here in Sweden. Swedes are incredibly proud of her while also b…,0.2189025212578753
Greta Thunberg,RT @MrAndyNgo: Greta Thunberg,0.6964522073918037
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,-1.0946610861242796
Greta Thunberg,RT @itsJeffTiedrich: Q: what's one thing Greta Thunberg has that Donald Trump doesn't?,-0.34911858789314737
Greta Thunberg,RT @redsteeze: When you hide behind teenage kids like David Hogg and Greta Thunberg and use them for human shields like you are now,0.897044820365135
Greta Thunberg,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climate…,1.4877238842269034
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,1.4412543687981538
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,1.6944987621631844
Greta Thunberg,RT @goldengateblond: Congratulations to Greta Thunberg,1.6762140954090956
Greta Thunberg,RT @TrumpsGAGirl: Wonder if this brainwashed pawn for the Left,1.6006567750413672
Greta Thunberg,RT @docrocktex26: Greta Thunberg Delivered A Powerful Speech Then Shot Trump A Death Stare At The UN Climate Summit https://t.co/9ChtbybX3M…,0.13875480857164513
Greta Thunberg,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNF…",-0.23840650161281537
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,1.0288982518835286
Greta Thunberg,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! You…",0.11188950810549995
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",1.8883119151109926
Greta Thunberg,RT @BuckSexton: So weird how the “cant criticize kids rule” that the media enforces with dictatorial resolve is applicable to Greta Thunber…,-1.3847588587774349
Greta Thunberg,RT @BuckSexton: So weird how the “cant criticize kids rule” that the media enforces with dictatorial resolve is applicable to Greta Thunber…,-1.7084121584776892
Greta Thunberg,RT @stonecold2050: Greta Thunberg glares at the Idiot arriving at United Nations after scolding international politicians over climate chan…,1.150796259796488
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-1.0979679015363724
Greta Thunberg,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five co…,0.3704155567538076
Greta Thunberg,RT @molly_knight: The very worst men on the Internet are rightfully terrified of sixteen-year-old Greta Thunberg and it is glorious.,-0.8611558618283074
Greta Thunberg,"RT @AsteadWesley: Greta ""drag them sis"" Thunberg https://t.co/0jZHQ9DN1l",-0.3373896373756179
Greta Thunberg,RT @TheMominatrixx: GOP: 16-year-old girls are very mature; they can legally consent to sex + get married,0.3015751609564344
Greta Thunberg,RT @WIRED: ”People are suffering,0.00256564616971767
Greta Thunberg,RT @Bolt_RSS: GRETA THUNBERG'S MAD SPEECH APPLAUDED BY HYSTERICS. HOW DARE THEY?  #auspol https://t.co/utpLzeXCO4,0.655929995965162
Greta Thunberg,RT @justcalma: Small island nations are charging forward w/ climate action and calling on others to follow their lead,-0.48034060556184405
Greta Thunberg,RT @GretaThunberg: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,0.18124053514274546
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,1.2405278109275246
Greta Thunberg,RT @ProudResister: Trump: “Climate change is a hoax.”,0.45436762274403997
Greta Thunberg,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publ…,0.6671513063378707
Greta Thunberg,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNF…",0.4633766564473714
Greta Thunberg,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! You…",0.07019207644111566
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-0.9513409347003232
Greta Thunberg,RT @FindingTarshish: Everyone who is attacking #GretaThunberg: Have you ever watched your future burn in front of your eyes,-0.37784738193437656
Greta Thunberg,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five co…,0.2790830720770963
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-0.16401138429466489
Greta Thunberg,RT @RealCandaceO: One day,0.17796011527062508
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,-0.14246446788241174
Greta Thunberg,RT @TwitterMoments: “We are in the beginning of a mass extinction and all you can talk about is money,1.3356191884629522
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.03925804964975021
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,0.913606012311509
Greta Thunberg,RT @SBSNews: A video clip of US President Donald Trump walking past teen climate activist Greta Thunberg in the corridors of the United Nat…,0.21751842241578762
Greta Thunberg,RT @RealCandaceO: One day,2.111352458918373
Greta Thunberg,RT @Charitable_Fury: Totally BRAINWASHED! — Climate change “darling”,1.2879637110328848
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,-0.7403237731868215
Greta Thunberg,RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize,0.07268080447538498
Greta Thunberg,RT @NewYorker: Greta Thunberg speaks directly to world leaders at the U.N. Climate Action Summit. #UNGA https://t.co/JyMP5khECb,0.0967033908833759
Greta Thunberg,"RT @AuthorKimberley: ""On Monday",-0.45754605712058627
Greta Thunberg,RT @WordswithSteph: Old numbskulls taking potshots at a brilliant girl trying to save the world. Bullying,-0.31371477804936737
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",-0.4061003411220883
Greta Thunberg,RT @RealCandaceO: One day,0.7218375930900949
Greta Thunberg,This Greta Thunberg astroturfing is so twisted and cynical. It surprises even me. Imagine using an austistic child… https://t.co/cU0FPGTRYT,0.7726702884342977
Greta Thunberg,RT @WordswithSteph: Old numbskulls taking potshots at a brilliant girl trying to save the world. Bullying,0.3810916876207205
Greta Thunberg,RT @JordanUhl: Holy shit,0.4914592350526689
Greta Thunberg,RT @jephjacques: Greta Thunberg is quite literally speaking truth to power and every shitty old white person on the planet is mad that she…,0.8591208381902748
Greta Thunberg,RT @kate_manne: Giving hope,2.1768267566353052
Greta Thunberg,RT @RealCandaceO: One day,0.20698692383875728
Greta Thunberg,The #Right - The left are bullying #GretaThunberg !,-1.0786879874474367
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.8237832191469502
Greta Thunberg,"RT @Kokomothegreat: ""HOW DARE YOU!"" 💙",0.5165061798977789
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,0.48993680031185305
Greta Thunberg,RT @MichaelSpring17: 16 year old Greta Thunberg made an inspiring,0.6604515776051841
Greta Thunberg,RT @MichaelSpring17: 16 year old Greta Thunberg made an inspiring,-2.3184914100888974
Greta Thunberg,@ethanparker99 @Wsep4765William It's such a simple message. When will the world see things with the clarity of… https://t.co/DTZlKvabXe,0.2823212595418884
Greta Thunberg,RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize,2.8911858333378277
Greta Thunberg,"RT @billmckibben: Big thanks to @GretaThunberg for straightforwardly taking on the ""fairytale of eternal economic growth.""",1.1078112245605274
Greta Thunberg,RT @Lateralist76: Greta Thunberg stares at a piece of human garbage with the withering contempt it deserves.  https://t.co/NompWNvQGC,1.5429620247681965
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,-2.858983361340379
Greta Thunberg,RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is “Hey,0.2694643752596571
Greta Thunberg,"RT @michinara3: Greta Thunberg ""We are in the beginning of a mass extinction and all you can talk about is money and fairy tales of eternal…",-2.195451805377483
Greta Thunberg,RT @GrahamAllen_1: BREAKING:,-0.17604917695916
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,0.7975050013247968
Greta Thunberg,RT @Padilla_Cury: @TheEconomist Climate Change? Or NWO dark agenda? #GretaThunberg https://t.co/1X8TjDyNCd,-0.10295129367663314
Greta Thunberg,RT @ResisterSiano: Raise your hand if you think Greta Thunberg is more intelligent than every member of the GOP.,1.3893672660118503
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,0.4642206933351478
Greta Thunberg,RT @JesseFFerguson: Trump's wingers are FAR tougher on Greta Thunberg than they are on Vladimir Putin,-0.3989796717938109
Greta Thunberg,RT @ProudResister: Trump: “Climate change is a hoax.”,1.6535347174934478
Greta Thunberg,RT @WIRED: ”People are suffering,1.9274756947544889
Greta Thunberg,RT @RepAdamSchiff: Greta Thunberg,0.2937282563484637
Greta Thunberg,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldn’t be up here. I should be in school on the other side of the ocean…",0.36131603687580677
Greta Thunberg,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climate…,0.2240651642173408
Greta Thunberg,RT @JohnRMoffitt: “People are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.…,-0.21068592807747746
Greta Thunberg,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: “You have stolen my dreams and my childhood with your empty words” ht…,-0.03715016367161182
Greta Thunberg,RT @rdrhwke: Just curious. What makes her an expert to begin with? And why isn't she in China screaming at them? They're the worst polluter…,-1.6820967195519396
Greta Thunberg,RT @wharsmetoothpic: Greta Thunberg staring straight into Trump's dark,-1.7489818214487713
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,-1.7842587660796407
Greta Thunberg,"RT @TXTrumpette89: ""Greta Thunberg looks furious as Trump hijacks her UN entrance""",-0.24124757597201765
Greta Thunberg,"RT @nytimes: Greta Thunberg speaks at the UN climate summit: ""You all come to us young people for hope? How dare you!""",0.7607740657575328
Greta Thunberg,Who is more unlikeable: David Hogg or Greta Thunberg?,-0.615521176792415
Greta Thunberg,@OxfordDiplomat Maybe it just dawned on him that the young climate change campaigner Greta Thunberg will get it bef… https://t.co/0tBhKwoXs2,-0.5137696795513081
Greta Thunberg,RT @RutiRegan: Can people please remember that ,-0.12367822928187777
Greta Thunberg,RT @kate_manne: Giving hope,1.8616632229626628
Greta Thunberg,RT @MichaelSkolnik: Greta Thunberg. ,0.7398331671988911
Greta Thunberg,RT @w_terrence: WHY EXPLOIT CHILDREN? ,-0.6355619228427994
Greta Thunberg,RT @FredrikSewell: Anyone who’s got a problem with Greta Thunberg can pretty much fuck off.,0.19300105785381028
Greta Thunberg,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publ…,-0.052233426762491805
Greta Thunberg,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words",-1.2569688120718299
Greta Thunberg,RT @RepAdamSchiff: Greta Thunberg,0.5730479676607025
Greta Thunberg,RT @gatewaypundit: MUST SEE: Green Teen Greta Thunberg Caught SCOWLING as Trump Upstages Her at UN (Video) https://t.co/TBuzjxNrPp via @gat…,1.4360285768575358
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,0.92618905212855
Greta Thunberg,RT @RealSaavedra: This speech by far-left activist Greta Thunberg is absolute madness https://t.co/RFyIPZlajQ,-0.5138096341522377
Greta Thunberg,RT @eugenegu: Adults attacking Greta Thunberg and David Hogg is totally on brand with these same adults destroying the planet for money and…,-1.816125136594711
Greta Thunberg,RT @MyDaughtersArmy: We are all Greta Thunberg.,0.513275935628644
Greta Thunberg,RT @WayneDupreeShow: Where are this child's parents? People are calling this abuse. What say you? ,-0.1635942643187253
Greta Thunberg,RT @AnnOlivarius: So rare to see a girl (not to mention a woman) so utterly devoid of any desire to please,-2.441993944009396
